                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                 1.1372,                0.58015,                 1.0473,                0.97303,                0.93764,                 0.9753,                0.81022,                0.90108,                0.48765,                 0.9048,              0.0079457,              0.0079457,              0.0079457
                     85,                 1.1309,                0.57845,                 1.0444,                0.97292,                0.93769,                0.97529,                0.81039,                0.90067,                0.48981,                0.90464,               0.007921,               0.007921,               0.007921
                     86,                 1.1347,                0.57786,                 1.0465,                0.97347,                0.93754,                0.97535,                0.81063,                0.90049,                0.48971,                0.90456,              0.0078963,              0.0078963,              0.0078963
                     87,                 1.1325,                0.57664,                 1.0422,                 0.9738,                0.93723,                0.97546,                0.81057,                0.90046,                0.49034,                0.90448,              0.0078715,              0.0078715,              0.0078715
                     88,                 1.1321,                 0.5767,                 1.0453,                0.97323,                0.93736,                0.97541,                0.81054,                0.90024,                 0.4867,                0.90432,              0.0078467,              0.0078467,              0.0078467
                     89,                  1.129,                0.57499,                 1.0423,                0.97336,                0.93737,                0.97536,                0.81057,                0.90059,                0.48578,                 0.9043,               0.007822,               0.007822,               0.007822
                     90,                 1.1361,                 0.5798,                  1.046,                0.97293,                0.93764,                0.97538,                0.81065,                0.90005,                0.48317,                 0.9041,              0.0077973,              0.0077973,              0.0077973
                     91,                 1.1335,                0.57773,                 1.0468,                0.97292,                  0.938,                 0.9754,                0.81059,                    0.9,                 0.4823,                0.90412,              0.0077725,              0.0077725,              0.0077725
                     92,                 1.1368,                0.57771,                 1.0448,                0.97272,                0.93828,                0.97545,                0.81064,                0.90025,                0.48147,                0.90405,              0.0077478,              0.0077478,              0.0077478
                     93,                 1.1321,                0.57537,                  1.046,                0.97275,                0.93833,                0.97559,                0.81068,                0.90002,                0.47699,                0.90391,               0.007723,               0.007723,               0.007723
                     94,                 1.1316,                0.57493,                 1.0438,                0.97283,                0.93816,                0.97565,                0.81073,                0.90018,                0.47446,                0.90399,              0.0076983,              0.0076983,              0.0076983
