                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.75384,                 4.3627,                      0,                0.43838,                 1.0672,                0.99897,                0.99896,                  0.995,                0.95059,                0.92336,                0.91277,                0.94167,                 0.6986,                0.37472,                 1.7925,                      0,                0.20041,                0.77984,              0.0091915,              0.0091915,              0.0091915
                     51,                0.75634,                  4.372,                      0,                 0.4391,                 1.0682,                0.99897,                0.99893,                  0.995,                0.95061,                0.92294,                0.91211,                0.94151,                0.69701,                0.37494,                 1.8016,                      0,                0.20061,                0.78037,               0.009175,               0.009175,               0.009175
                     52,                 0.7527,                 4.3555,                      0,                0.43776,                 1.0684,                0.99896,                0.99887,                  0.995,                0.95067,                0.92216,                0.91126,                0.94113,                0.69545,                0.37535,                 1.8095,                      0,                0.20076,                0.78091,              0.0091585,              0.0091585,              0.0091585
                     53,                0.74775,                 4.3182,                      0,                0.43454,                 1.0674,                 0.9989,                0.99892,                  0.995,                0.95064,                0.92208,                0.91099,                0.94116,                0.69457,                0.37566,                 1.8154,                      0,                0.20084,                0.78138,               0.009142,               0.009142,               0.009142
                     54,                0.74692,                  4.311,                      0,                0.43349,                 1.0749,                  0.999,                0.99864,                  0.995,                0.95066,                 0.9216,                0.91005,                0.94084,                0.69401,                0.37595,                 1.8202,                      0,                0.20094,                0.78179,              0.0091255,              0.0091255,              0.0091255
                     55,                0.75369,                 4.3636,                      0,                0.43863,                 1.0637,                  0.999,                0.99869,                  0.995,                0.95068,                0.92166,                 0.9101,                0.94102,                 0.6941,                0.37626,                 1.8235,                      0,                0.20117,                0.78222,               0.009109,               0.009109,               0.009109
                     56,                0.75391,                  4.359,                      0,                0.43768,                 1.0697,                0.99897,                0.99875,                  0.995,                0.95051,                0.92137,                0.90986,                0.94094,                 0.6942,                0.37654,                 1.8257,                      0,                0.20132,                0.78261,              0.0090925,              0.0090925,              0.0090925
                     57,                0.75149,                 4.3422,                      0,                0.43696,                 1.0668,                0.99899,                0.99859,                  0.995,                0.95043,                 0.9214,                0.90911,                0.94062,                0.69398,                0.37681,                 1.8278,                      0,                0.20145,                0.78295,               0.009076,               0.009076,               0.009076
                     58,                0.74944,                 4.3285,                      0,                0.43557,                 1.0625,                0.99907,                0.99857,                  0.995,                0.95042,                0.92154,                 0.9092,                0.94074,                0.69461,                0.37686,                 1.8267,                      0,                0.20145,                0.78311,              0.0090595,              0.0090595,              0.0090595
                     59,                0.74351,                 4.3055,                      0,                0.43183,                 1.0711,                0.99909,                0.99854,                  0.995,                0.95045,                0.92167,                0.90931,                 0.9409,                0.69531,                0.37712,                 1.8257,                      0,                0.20148,                0.78342,               0.009043,               0.009043,               0.009043
                     60,                0.75049,                   4.32,                      0,                0.43527,                 1.0646,                0.99907,                0.99854,                  0.995,                0.95045,                0.92171,                0.90933,                0.94089,                0.69626,                0.37725,                 1.8237,                      0,                0.20162,                 0.7836,              0.0090265,              0.0090265,              0.0090265
                     61,                0.75212,                 4.3456,                      0,                0.43733,                 1.0677,                0.99907,                0.99852,                  0.995,                0.95048,                0.92146,                0.90919,                0.94093,                0.69751,                 0.3773,                 1.8222,                      0,                0.20177,                 0.7838,                0.00901,                0.00901,                0.00901
                     62,                0.75098,                 4.3363,                      0,                0.43632,                 1.0696,                0.99905,                0.99852,                  0.995,                0.95053,                0.92133,                0.90938,                0.94104,                0.69873,                 0.3775,                 1.8194,                      0,                 0.2019,                0.78407,              0.0089935,              0.0089935,              0.0089935
                     63,                0.74731,                 4.3056,                      0,                0.43439,                 1.0642,                0.99897,                0.99856,                  0.995,                0.95051,                0.92145,                0.90967,                0.94125,                0.70011,                0.37762,                 1.8154,                      0,                0.20205,                0.78425,               0.008977,               0.008977,               0.008977
                     64,                0.74907,                 4.3197,                      0,                0.43531,                 1.0655,                  0.999,                0.99856,                  0.995,                0.95057,                0.92157,                0.90997,                0.94147,                0.70178,                0.37764,                 1.8091,                      0,                0.20209,                0.78433,              0.0089605,              0.0089605,              0.0089605
                     65,                0.74598,                  4.312,                      0,                0.43262,                 1.0645,                  0.999,                0.99852,                  0.995,                0.95042,                0.92181,                0.90991,                0.94166,                0.70362,                0.37794,                 1.8028,                      0,                0.20222,                0.78456,               0.008944,               0.008944,               0.008944
                     66,                0.74352,                 4.2764,                      0,                0.42975,                 1.0653,                0.99878,                0.99879,                  0.995,                0.95032,                0.92207,                0.91014,                0.94197,                0.70504,                0.37808,                 1.7965,                      0,                0.20226,                 0.7847,              0.0089275,              0.0089275,              0.0089275
                     67,                0.74782,                 4.3122,                      0,                0.43357,                 1.0597,                0.99897,                0.99847,                  0.995,                0.95036,                0.92201,                0.91053,                0.94213,                0.70749,                0.37824,                 1.7879,                      0,                0.20238,                0.78486,               0.008911,               0.008911,               0.008911
                     68,                0.74645,                 4.3017,                      0,                0.43341,                 1.0662,                0.99895,                0.99851,                  0.995,                0.95024,                0.92223,                0.91109,                 0.9424,                0.70951,                0.37813,                 1.7804,                      0,                0.20249,                0.78482,              0.0088945,              0.0088945,              0.0088945
                     69,                0.74375,                  4.274,                      0,                0.43029,                 1.0669,                0.99893,                0.99849,                  0.995,                0.95042,                0.92269,                0.91155,                0.94273,                0.71185,                0.37774,                 1.7707,                      0,                0.20251,                0.78466,               0.008878,               0.008878,               0.008878
                     70,                 0.7421,                 4.2568,                      0,                0.42984,                 1.0664,                0.99892,                0.99851,                  0.995,                0.95042,                 0.9232,                 0.9121,                0.94309,                0.71398,                0.37743,                 1.7617,                      0,                0.20256,                0.78451,              0.0088615,              0.0088615,              0.0088615
                     71,                0.74753,                 4.3038,                      0,                0.43423,                  1.062,                0.99896,                0.99859,                  0.995,                0.95055,                0.92364,                0.91244,                0.94348,                0.71646,                0.37716,                 1.7519,                      0,                0.20251,                0.78433,               0.008845,               0.008845,               0.008845
                     72,                0.73555,                 4.2216,                      0,                0.42591,                 1.0692,                0.99897,                0.99857,                  0.995,                0.95056,                0.92412,                0.91318,                0.94401,                0.71874,                0.37676,                 1.7411,                      0,                 0.2025,                 0.7841,              0.0088285,              0.0088285,              0.0088285
                     73,                0.73799,                 4.2356,                      0,                0.42752,                 1.0677,                  0.999,                0.99856,                  0.995,                0.95076,                0.92426,                 0.9134,                0.94421,                0.72133,                 0.3761,                 1.7312,                      0,                0.20223,                0.78372,               0.008812,               0.008812,               0.008812
                     74,                0.74056,                 4.2596,                      0,                0.42912,                 1.0687,                0.99904,                0.99856,                  0.995,                0.95083,                0.92504,                0.91437,                0.94486,                 0.7239,                0.37583,                 1.7208,                      0,                0.20211,                0.78361,              0.0087955,              0.0087955,              0.0087955
                     75,                0.74142,                  4.263,                      0,                0.43047,                 1.0576,                0.99912,                 0.9986,                  0.995,                0.95095,                0.92582,                0.91529,                0.94541,                0.72604,                0.37511,                 1.7113,                      0,                0.20188,                0.78317,               0.008779,               0.008779,               0.008779
                     76,                0.73668,                 4.2348,                      0,                0.42713,                  1.065,                0.99913,                0.99861,                  0.995,                0.95113,                0.92622,                  0.916,                0.94579,                0.72837,                0.37438,                  1.701,                      0,                 0.2016,                 0.7827,              0.0087625,              0.0087625,              0.0087625
                     77,                 0.7398,                 4.2535,                      0,                0.42802,                 1.0687,                0.99912,                0.99864,                  0.995,                0.95142,                0.92664,                0.91674,                0.94671,                0.73091,                0.37348,                 1.6902,                      0,                0.20123,                0.78209,               0.008746,               0.008746,               0.008746
                     78,                0.74573,                 4.2879,                      0,                0.43176,                 1.0594,                0.99911,                 0.9986,                  0.995,                0.95149,                0.92713,                0.91731,                0.94704,                0.73288,                 0.3729,                 1.6817,                      0,                0.20102,                0.78175,              0.0087295,              0.0087295,              0.0087295
                     79,                0.73975,                 4.2417,                      0,                0.42809,                 1.0673,                0.99908,                0.99864,                  0.995,                0.95181,                0.92749,                0.91761,                0.94724,                0.73477,                0.37248,                 1.6728,                      0,                0.20075,                0.78138,               0.008713,               0.008713,               0.008713
                     80,                0.73896,                 4.2448,                      0,                0.42819,                 1.0643,                0.99907,                0.99869,                  0.995,                0.95198,                0.92787,                0.91812,                0.94757,                 0.7368,                0.37196,                 1.6637,                      0,                0.20044,                0.78101,              0.0086965,              0.0086965,              0.0086965
                     81,                0.74277,                 4.2661,                      0,                0.43099,                 1.0613,                0.99909,                0.99868,                  0.995,                0.95213,                0.92818,                0.91874,                0.94784,                0.73872,                 0.3716,                 1.6548,                      0,                0.20012,                0.78068,                0.00868,                0.00868,                0.00868
                     82,                0.73661,                 4.2141,                      0,                0.42587,                 1.0628,                0.99906,                0.99868,                  0.995,                0.95229,                0.92885,                0.91906,                0.94811,                0.74066,                0.37115,                 1.6451,                      0,                0.19981,                0.78032,              0.0086635,              0.0086635,              0.0086635
