                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.67036,                 3.7351,                      0,                0.38593,                   1.03,                0.99933,                0.99967,                  0.995,                0.95862,                0.95462,                0.94786,                0.96698,                 0.8336,                0.33677,                 1.1548,                      0,                0.17293,                0.75683,              0.0092905,              0.0092905,              0.0092905
                     45,                0.66853,                 3.7248,                      0,                0.38408,                 1.0324,                0.99933,                0.99968,                  0.995,                 0.9588,                 0.9547,                0.94791,                0.96699,                0.83365,                0.33622,                 1.1537,                      0,                0.17266,                0.75657,               0.009274,               0.009274,               0.009274
                     46,                0.67122,                 3.7355,                      0,                 0.3863,                 1.0303,                0.99933,                0.99966,                  0.995,                0.95894,                0.95469,                0.94763,                0.96683,                0.83362,                0.33584,                  1.153,                      0,                0.17262,                0.75646,              0.0092575,              0.0092575,              0.0092575
                     47,                0.66965,                 3.7292,                      0,                0.38517,                  1.033,                 0.9994,                0.99967,                  0.995,                0.95908,                0.95516,                0.94774,                0.96698,                0.83368,                0.33527,                 1.1523,                      0,                0.17226,                0.75618,               0.009241,               0.009241,               0.009241
                     48,                 0.6704,                  3.746,                      0,                0.38574,                  1.033,                0.99931,                0.99967,                  0.995,                0.95927,                 0.9551,                0.94784,                0.96696,                0.83371,                0.33479,                 1.1521,                      0,                0.17227,                0.75601,              0.0092245,              0.0092245,              0.0092245
                     49,                0.67102,                   3.74,                      0,                0.38638,                 1.0277,                 0.9993,                0.99969,                  0.995,                0.95902,                0.95456,                0.94762,                0.96669,                0.83362,                0.33489,                 1.1513,                      0,                0.17227,                0.75601,               0.009208,               0.009208,               0.009208
                     50,                0.67096,                 3.7432,                      0,                 0.3856,                 1.0273,                0.99931,                0.99968,                  0.995,                0.95909,                0.95458,                0.94775,                0.96665,                0.83344,                0.33464,                 1.1502,                      0,                0.17215,                0.75585,              0.0091915,              0.0091915,              0.0091915
                     51,                0.66795,                 3.7226,                      0,                0.38417,                 1.0332,                0.99935,                0.99966,                  0.995,                 0.9592,                0.95481,                0.94808,                0.96695,                0.83365,                0.33448,                 1.1499,                      0,                0.17203,                0.75572,               0.009175,               0.009175,               0.009175
                     52,                0.66991,                  3.735,                      0,                0.38573,                 1.0281,                0.99937,                0.99967,                  0.995,                0.95927,                 0.9551,                 0.9483,                0.96779,                0.83399,                0.33447,                 1.1493,                      0,                  0.172,                0.75572,              0.0091585,              0.0091585,              0.0091585
                     53,                0.67046,                 3.7273,                      0,                0.38595,                  1.029,                 0.9994,                 0.9997,                  0.995,                0.95943,                 0.9552,                0.94834,                0.96801,                0.83427,                0.33414,                 1.1492,                      0,                0.17183,                0.75549,               0.009142,               0.009142,               0.009142
                     54,                0.67127,                 3.7459,                      0,                0.38702,                 1.0264,                0.99938,                0.99973,                  0.995,                0.95953,                0.95519,                0.94837,                0.96802,                0.83435,                0.33394,                 1.1489,                      0,                0.17194,                0.75545,              0.0091255,              0.0091255,              0.0091255
                     55,                0.66949,                 3.7351,                      0,                0.38546,                 1.0269,                0.99935,                0.99975,                  0.995,                0.95949,                0.95529,                0.94841,                0.96805,                0.83434,                0.33382,                 1.1486,                      0,                0.17206,                0.75543,               0.009109,               0.009109,               0.009109
                     56,                0.66986,                   3.74,                      0,                0.38587,                 1.0257,                0.99936,                0.99975,                  0.995,                0.95937,                0.95539,                0.94854,                0.96804,                0.83428,                 0.3343,                 1.1488,                      0,                0.17219,                0.75566,              0.0090925,              0.0090925,              0.0090925
                     57,                0.66845,                 3.7242,                      0,                 0.3849,                 1.0265,                0.99941,                0.99974,                  0.995,                0.95937,                0.95535,                 0.9486,                0.96808,                0.83448,                0.33484,                 1.1479,                      0,                0.17231,                0.75588,               0.009076,               0.009076,               0.009076
                     58,                0.66798,                  3.725,                      0,                0.38469,                 1.0282,                0.99933,                0.99972,                  0.995,                0.95922,                0.95515,                0.94827,                0.96795,                0.83441,                 0.3348,                 1.1485,                      0,                0.17225,                0.75584,              0.0090595,              0.0090595,              0.0090595
                     59,                0.66785,                 3.7245,                      0,                 0.3847,                 1.0263,                0.99933,                0.99973,                  0.995,                0.95941,                0.95509,                0.94832,                0.96793,                0.83417,                0.33464,                 1.1485,                      0,                0.17232,                0.75574,               0.009043,               0.009043,               0.009043
                     60,                0.66608,                 3.6986,                      0,                0.38361,                 1.0298,                 0.9993,                0.99971,                  0.995,                0.95926,                0.95508,                0.94848,                0.96803,                0.83431,                0.33439,                 1.1475,                      0,                0.17231,                0.75561,              0.0090265,              0.0090265,              0.0090265
                     61,                0.66698,                 3.7151,                      0,                  0.384,                 1.0275,                0.99938,                0.99967,                  0.995,                0.95926,                0.95539,                0.94846,                0.96805,                0.83452,                0.33439,                  1.147,                      0,                0.17229,                0.75557,                0.00901,                0.00901,                0.00901
                     62,                0.66826,                 3.7251,                      0,                0.38511,                 1.0264,                0.99935,                0.99967,                  0.995,                0.95947,                0.95535,                 0.9486,                0.96816,                 0.8348,                 0.3341,                  1.146,                      0,                0.17232,                0.75546,              0.0089935,              0.0089935,              0.0089935
                     63,                0.66651,                 3.7008,                      0,                0.38378,                 1.0281,                0.99936,                0.99961,                  0.995,                0.95935,                0.95546,                0.94827,                  0.968,                0.83512,                0.33429,                 1.1454,                      0,                 0.1725,                0.75552,               0.008977,               0.008977,               0.008977
                     64,                0.66764,                 3.7235,                      0,                 0.3844,                 1.0283,                0.99921,                0.99972,                  0.995,                0.95943,                0.95571,                0.94896,                0.96821,                 0.8349,                0.33423,                 1.1453,                      0,                0.17225,                0.75546,              0.0089605,              0.0089605,              0.0089605
                     65,                0.66715,                 3.7236,                      0,                0.38418,                  1.028,                0.99918,                0.99974,                  0.995,                0.95935,                 0.9558,                0.94865,                0.96811,                0.83462,                 0.3343,                 1.1443,                      0,                0.17243,                0.75551,               0.008944,               0.008944,               0.008944
                     66,                0.66813,                 3.7243,                      0,                0.38459,                 1.0283,                0.99921,                0.99975,                  0.995,                 0.9592,                0.95558,                0.94865,                0.96808,                 0.8344,                0.33456,                 1.1443,                      0,                 0.1724,                0.75551,              0.0089275,              0.0089275,              0.0089275
                     67,                0.66565,                 3.7096,                      0,                0.38333,                 1.0306,                0.99924,                0.99969,                  0.995,                 0.9591,                0.95543,                0.94867,                0.96801,                0.83447,                0.33449,                 1.1437,                      0,                0.17203,                0.75543,               0.008911,               0.008911,               0.008911
                     68,                0.66532,                 3.7039,                      0,                0.38259,                 1.0279,                0.99931,                0.99967,                  0.995,                 0.9592,                0.95535,                0.94873,                  0.968,                0.83459,                0.33451,                 1.1436,                      0,                  0.172,                0.75544,              0.0088945,              0.0088945,              0.0088945
                     69,                 0.6656,                 3.7096,                      0,                0.38381,                 1.0306,                0.99923,                0.99977,                  0.995,                 0.9592,                0.95548,                0.94867,                0.96813,                0.83487,                0.33422,                 1.1427,                      0,                0.17198,                0.75531,               0.008878,               0.008878,               0.008878
                     70,                0.66669,                 3.7151,                      0,                0.38437,                 1.0272,                0.99928,                0.99971,                  0.995,                0.95921,                0.95544,                0.94851,                0.96814,                0.83501,                0.33417,                 1.1416,                      0,                0.17221,                0.75534,              0.0088615,              0.0088615,              0.0088615
                     71,                0.66188,                 3.6757,                      0,                0.38059,                   1.03,                0.99928,                0.99973,                  0.995,                0.95923,                0.95539,                0.94856,                0.96807,                0.83516,                0.33407,                  1.141,                      0,                0.17203,                0.75526,               0.008845,               0.008845,               0.008845
                     72,                0.66567,                 3.6961,                      0,                0.38405,                  1.024,                0.99927,                0.99974,                  0.995,                0.95923,                0.95532,                0.94837,                0.96796,                0.83535,                0.33407,                 1.1406,                      0,                0.17199,                0.75524,              0.0088285,              0.0088285,              0.0088285
                     73,                0.66427,                 3.6978,                      0,                0.38226,                 1.0261,                0.99919,                0.99975,                  0.995,                 0.9593,                0.95536,                 0.9482,                 0.9678,                0.83512,                0.33393,                 1.1403,                      0,                0.17189,                0.75518,               0.008812,               0.008812,               0.008812
                     74,                 0.6672,                 3.7128,                      0,                0.38414,                 1.0291,                 0.9992,                0.99978,                  0.995,                0.95919,                0.95558,                0.94856,                0.96802,                 0.8352,                0.33408,                   1.14,                      0,                0.17218,                0.75529,              0.0087955,              0.0087955,              0.0087955
                     75,                0.66453,                 3.6977,                      0,                0.38259,                 1.0252,                0.99922,                0.99976,                  0.995,                0.95923,                0.95542,                0.94837,                0.96796,                0.83513,                0.33413,                 1.1395,                      0,                0.17208,                 0.7553,               0.008779,               0.008779,               0.008779
