                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.67164,                0.17236,                 1.1804,                0.49336,                 1.0853,                0.95012,                0.97678,                0.98872,                0.77788,                0.86989,                0.83761,                0.84366,                0.79726,                0.79787,                0.25936,                 4.8285,                0.43534,                 1.0758,              0.0014654,              0.0014654,              0.0014654
                     56,                0.70308,                0.16704,                 1.1482,                0.51484,                 1.1067,                0.96121,                0.96581,                0.98473,                0.78775,                0.85287,                0.83761,                0.83889,                 0.7944,                0.80442,                0.30529,                  5.059,                0.41824,                 1.0777,              0.0014555,              0.0014555,              0.0014555
                     57,                0.68029,                0.16557,                 1.1997,                0.50747,                 1.1005,                      1,                0.95591,                0.98886,                0.79649,                0.89274,                 0.8537,                0.84126,                0.78058,                0.79105,                0.28807,                 4.5401,                0.41994,                 1.0516,              0.0014456,              0.0014456,              0.0014456
                     58,                0.68689,                0.16526,                 1.1772,                0.50142,                 1.0741,                0.98151,                0.90718,                 0.9811,                0.76166,                0.84991,                0.81197,                 0.8382,                0.78724,                0.85266,                0.28017,                  4.165,                0.45422,                 1.1266,              0.0014357,              0.0014357,              0.0014357
                     59,                0.68235,                0.16257,                 1.1879,                0.49636,                 1.0828,                0.96423,                0.92171,                0.98347,                0.79459,                0.84299,                0.82051,                0.82461,                0.77686,                0.79203,                0.27227,                 4.7339,                0.42357,                 1.0551,              0.0014258,              0.0014258,              0.0014258
                     60,                0.67316,                0.16568,                 1.1561,                 0.4952,                 1.0741,                      1,                0.93662,                0.98782,                0.81221,                0.87232,                0.81755,                0.83112,                0.78908,                0.73473,                 0.2728,                  5.623,                0.41323,                 1.0393,              0.0014159,              0.0014159,              0.0014159
                     61,                0.78795,                0.20984,                 1.4363,                0.57868,                 1.0946,                0.97262,                0.96581,                0.98742,                0.78102,                0.85943,                 0.8547,                0.85547,                0.80471,                0.85356,                0.26313,                 4.1616,                0.44278,                 1.0831,               0.001406,               0.001406,               0.001406
                     62,                 0.7085,                0.16365,                  1.277,                0.51943,                 1.0846,                0.99812,                0.94017,                0.98557,                0.79095,                0.88908,                0.83761,                0.84533,                0.79274,                0.80038,                0.26728,                 4.5199,                0.42056,                 1.0813,              0.0013961,              0.0013961,              0.0013961
                     63,                0.73046,                0.17361,                 1.2797,                0.53096,                 1.0627,                      1,                0.93709,                0.98532,                0.78992,                0.89085,                0.83709,                0.83867,                0.78055,                  0.823,                0.28852,                 3.9402,                0.40522,                 1.0851,              0.0013862,              0.0013862,              0.0013862
                     64,                0.73158,                0.17579,                 1.2527,                0.52763,                 1.1004,                 0.9629,                0.95726,                0.98548,                 0.7944,                 0.8595,                 0.8547,                0.84155,                0.79781,                 0.7863,                0.27295,                 4.1134,                0.43552,                 1.0378,              0.0013763,              0.0013763,              0.0013763
                     65,                0.72862,                0.17573,                 1.2058,                0.53462,                 1.0749,                      1,                0.94485,                0.97753,                0.78538,                 0.8915,                0.84274,                0.83207,                0.77033,                0.78573,                0.28292,                 4.2402,                0.42697,                 1.0409,              0.0013664,              0.0013664,              0.0013664
                     66,                0.71144,                0.16556,                 1.1802,                0.51779,                  1.065,                0.98195,                0.92985,                0.98303,                0.79434,                0.87397,                0.82978,                0.84387,                0.79962,                0.78733,                0.28719,                 4.9153,                0.42239,                 1.0388,              0.0013565,              0.0013565,              0.0013565
                     67,                0.65169,                0.15916,                 1.1659,                0.48497,                 1.0668,                0.97263,                0.96581,                0.98471,                0.79358,                0.86881,                0.86325,                0.85761,                0.80984,                0.77571,                0.28117,                  3.915,                 0.4008,                 1.0366,              0.0013466,              0.0013466,              0.0013466
                     68,                0.65859,                0.15584,                 1.0614,                0.47704,                 1.0487,                0.99418,                0.94017,                  0.982,                 0.7963,                0.88522,                0.83761,                0.85974,                0.81086,                0.77066,                  0.288,                 3.7421,                0.44809,                 1.0696,              0.0013367,              0.0013367,              0.0013367
                     69,                0.67527,                 0.1415,                 1.1623,                 0.4832,                 1.0668,                0.99101,                0.94177,                0.98245,                0.78208,                0.88391,                0.84598,                0.85641,                0.78291,                 0.8166,                 0.3312,                  4.184,                0.44406,                 1.0812,              0.0013268,              0.0013268,              0.0013268
                     70,                0.67205,                0.14971,                 1.0846,                0.48519,                  1.044,                0.99095,                0.94872,                0.98528,                0.77993,                0.87453,                0.83761,                0.85526,                0.78823,                 0.8086,                0.30114,                 4.7435,                0.43087,                 1.0644,              0.0013169,              0.0013169,              0.0013169
                     71,                0.68452,                 0.1567,                 1.1964,                0.49018,                  1.084,                0.99418,                0.94872,                0.98606,                0.79795,                0.88616,                0.84615,                0.85196,                  0.791,                 0.7768,                0.28684,                 4.8048,                0.41487,                 1.0593,               0.001307,               0.001307,               0.001307
                     72,                0.67916,                  0.154,                 1.1196,                0.49501,                 1.0601,                0.94959,                0.96592,                0.98649,                 0.7886,                0.85488,                0.85591,                0.84208,                0.76831,                0.78596,                0.32303,                 5.4271,                 0.4207,                 1.0611,              0.0012971,              0.0012971,              0.0012971
                     73,                0.68459,                0.14852,                 1.2183,                0.49122,                 1.0961,                0.99107,                 0.9484,                0.97502,                0.79166,                0.88393,                0.84614,                0.85522,                0.78756,                0.80047,                0.34605,                 4.4438,                0.41605,                 1.0933,              0.0012872,              0.0012872,              0.0012872
                     74,                0.68392,                0.16918,                  1.207,                 0.4911,                 1.0779,                0.99945,                0.93162,                0.98182,                0.79458,                 0.8892,                0.82906,                0.85963,                0.79265,                0.79461,                0.27129,                 4.0236,                0.42383,                 1.0673,              0.0012773,              0.0012773,              0.0012773
                     75,                0.66067,                0.15734,                 1.0447,                0.48269,                  1.065,                0.97189,                0.94872,                 0.9819,                0.81086,                0.86189,                0.85339,                0.84301,                 0.8025,                0.74596,                0.26392,                 4.9884,                0.39936,                 1.0463,              0.0012674,              0.0012674,              0.0012674
                     76,                0.66763,                0.15999,                 1.1256,                0.49047,                  1.055,                0.97317,                0.94872,                0.98761,                0.79892,                 0.8656,                0.84615,                0.85781,                0.79834,                0.78843,                0.28227,                 4.4635,                0.39896,                 1.0638,              0.0012575,              0.0012575,              0.0012575
                     77,                0.67335,                0.16205,                 1.1447,                0.49488,                 1.0635,                0.96512,                0.94598,                0.98301,                0.81575,                 0.8605,                0.84358,                0.85178,                0.79732,                0.73861,                0.29387,                 5.5095,                0.37636,                 1.0565,              0.0012476,              0.0012476,              0.0012476
                     78,                0.64345,                0.14417,                 1.1127,                0.46859,                 1.0699,                0.97679,                0.95726,                0.98793,                0.81341,                 0.8763,                 0.8547,                0.86555,                0.81192,                0.75221,                0.27836,                 4.7935,                0.38685,                 1.0485,              0.0012377,              0.0012377,              0.0012377
