                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.39813,                0.80436,                 1.0317,                0.27167,                0.94507,                0.99856,                0.99987,                  0.995,                0.94269,                0.88928,                0.88473,                0.86297,                0.71162,                0.35675,                 1.4814,                0.67907,                0.18393,                0.79908,              0.0089704,              0.0089704,              0.0089704
                     54,                0.38474,                0.70581,                0.94073,                0.26251,                0.93778,                0.99856,                0.99855,                0.99499,                0.93729,                0.88207,                0.87464,                 0.8451,                0.65426,                0.37638,                 1.7654,                0.34501,                0.19821,                0.80454,              0.0089506,              0.0089506,              0.0089506
                     55,                0.39845,                0.80343,                 0.9972,                0.27292,                0.93594,                      1,                0.99992,                  0.995,                0.93453,                0.87371,                0.86732,                0.82207,                0.66673,                0.41032,                 1.5922,                0.34274,                0.21209,                0.83053,              0.0089308,              0.0089308,              0.0089308
                     56,                0.38328,                0.69137,                  0.971,                0.26363,                0.93819,                0.99975,                      1,                  0.995,                0.92518,                0.92199,                0.91499,                0.90476,                0.75426,                0.39641,                 1.2329,                0.48969,                0.20153,                0.83258,               0.008911,               0.008911,               0.008911
                     57,                0.40507,                0.83454,                 1.0305,                0.27797,                0.93864,                0.99353,                0.98703,                0.99428,                0.91671,                0.86803,                0.83718,                0.82199,                0.60844,                0.42211,                  2.108,                 1.2368,                0.24105,                0.84826,              0.0088912,              0.0088912,              0.0088912
                     58,                0.39853,                0.77622,                 1.0145,                0.27404,                0.94612,                0.99994,                      1,                  0.995,                0.93323,                0.87274,                0.87176,                0.83425,                0.66956,                0.39153,                 1.6873,                0.55429,                0.19674,                0.82381,              0.0088714,              0.0088714,              0.0088714
                     59,                0.40368,                 0.8158,                 1.0391,                0.27522,                0.93536,                0.99806,                0.99712,                0.99499,                 0.9165,                 0.8074,                0.81124,                0.75253,                0.59344,                0.43637,                 2.2043,                0.62311,                0.23838,                0.84274,              0.0088516,              0.0088516,              0.0088516
                     60,                0.40661,                0.79228,                 1.0544,                0.27652,                0.95166,                0.99824,                0.99856,                0.99499,                0.90295,                0.79253,                0.77954,                 0.7188,                0.51823,                0.46626,                 2.4654,                 1.0822,                0.24052,                0.88632,              0.0088318,              0.0088318,              0.0088318
                     61,                0.37187,                0.66342,                0.95719,                0.25442,                0.94514,                0.99138,                0.99399,                0.99458,                0.90425,                0.69807,                  0.683,                0.64302,                0.47444,                0.46564,                 3.4205,                 1.5278,                0.27779,                0.85828,               0.008812,               0.008812,               0.008812
                     62,                0.38253,                0.71743,                0.98782,                0.26319,                0.95236,                0.99393,                0.99568,                0.99487,                0.89139,                0.74439,                0.71182,                0.62071,                0.45429,                0.48754,                 3.1571,                0.78082,                0.26404,                0.90522,              0.0087922,              0.0087922,              0.0087922
