                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    353,                0.59726,                0.44157,                 1.8294,                0.89497,                0.85098,                0.90188,                0.80738,                0.66498,                0.77074,                 1.8307,              0.0050217,              0.0050217,              0.0050217
                    354,                 0.5952,                0.43826,                 1.8343,                0.89385,                0.85148,                0.90192,                0.80734,                0.66486,                0.77231,                 1.8304,              0.0050076,              0.0050076,              0.0050076
                    355,                0.60704,                0.44759,                 1.8356,                0.89568,                 0.8489,                0.90206,                0.80833,                0.66512,                0.77146,                 1.8305,              0.0049934,              0.0049934,              0.0049934
                    356,                 0.6119,                0.44851,                 1.8372,                0.89779,                0.85079,                0.90394,                0.80802,                0.66376,                0.76681,                   1.83,              0.0049793,              0.0049793,              0.0049793
                    357,                0.59616,                0.43506,                 1.8416,                0.89779,                0.85044,                0.90399,                0.80823,                0.66385,                0.76643,                 1.8306,              0.0049651,              0.0049651,              0.0049651
                    358,                0.60475,                0.44529,                 1.8313,                0.89705,                0.85047,                0.90386,                0.80773,                0.66424,                0.76567,                 1.8305,               0.004951,               0.004951,               0.004951
                    359,                0.59826,                0.43802,                 1.8301,                0.89796,                0.85007,                0.90377,                0.80824,                0.66515,                0.76747,                 1.8308,              0.0049369,              0.0049369,              0.0049369
                    360,                0.60768,                0.44345,                 1.8264,                0.89599,                0.84763,                0.90201,                0.80822,                0.66483,                0.76797,                 1.8309,              0.0049227,              0.0049227,              0.0049227
                    361,                 0.6033,                0.43987,                 1.8277,                0.89656,                 0.8489,                0.90157,                0.80808,                0.66567,                0.77222,                 1.8314,              0.0049086,              0.0049086,              0.0049086
                    362,                0.59377,                0.43233,                 1.8248,                0.89514,                0.84976,                 0.9017,                0.80785,                0.66535,                0.77098,                 1.8313,              0.0048944,              0.0048944,              0.0048944
                    363,                0.59687,                0.43576,                 1.8304,                0.89485,                0.84817,                0.90176,                0.80815,                0.66707,                0.77201,                 1.8334,              0.0048803,              0.0048803,              0.0048803
                    364,                0.60578,                0.44374,                 1.8285,                0.89466,                0.84788,                0.90209,                0.80799,                0.66704,                 0.7711,                 1.8338,              0.0048661,              0.0048661,              0.0048661
                    365,                    0.6,                0.43749,                 1.8227,                 0.8927,                 0.8491,                0.90207,                0.80779,                0.66727,                0.77195,                 1.8331,               0.004852,               0.004852,               0.004852
                    366,                0.60082,                0.44029,                 1.8321,                0.89262,                0.84893,                0.90201,                0.80793,                 0.6681,                0.77279,                 1.8336,              0.0048379,              0.0048379,              0.0048379
                    367,                0.58359,                0.42529,                 1.8173,                 0.8914,                0.84944,                0.90186,                  0.808,                0.66822,                0.77205,                 1.8337,              0.0048237,              0.0048237,              0.0048237
                    368,                0.60644,                 0.4412,                 1.8259,                0.88686,                0.85125,                0.90194,                0.80762,                 0.6681,                 0.7703,                 1.8336,              0.0048096,              0.0048096,              0.0048096
                    369,                0.60182,                0.43704,                 1.8244,                0.88723,                0.85148,                0.90189,                0.80749,                 0.6679,                0.77045,                 1.8336,              0.0047954,              0.0047954,              0.0047954
                    370,                0.59473,                0.43401,                 1.8295,                0.88732,                0.85168,                0.90186,                0.80731,                0.66779,                0.76949,                 1.8336,              0.0047813,              0.0047813,              0.0047813
                    371,                0.59469,                 0.4319,                 1.8223,                0.88803,                0.85153,                0.90175,                0.80721,                0.66824,                0.76886,                 1.8339,              0.0047671,              0.0047671,              0.0047671
                    372,                0.60784,                0.44131,                  1.832,                0.88805,                0.85226,                0.90156,                0.80688,                0.66746,                 0.7699,                 1.8331,               0.004753,               0.004753,               0.004753
                    373,                0.59574,                0.43617,                 1.8322,                0.88988,                0.84774,                0.90086,                0.80698,                 0.6674,                 0.7682,                 1.8328,              0.0047389,              0.0047389,              0.0047389
                    374,                0.59235,                0.43368,                  1.824,                0.88794,                0.84946,                0.90088,                0.80664,                0.66827,                0.76741,                 1.8338,              0.0047247,              0.0047247,              0.0047247
                    375,                0.60005,                0.43939,                 1.8267,                0.88833,                0.84836,                0.90118,                0.80711,                0.66768,                0.76815,                 1.8337,              0.0047106,              0.0047106,              0.0047106
                    376,                 0.5941,                0.43351,                 1.8213,                0.88787,                0.84879,                0.90112,                0.80756,                0.66839,                 0.7664,                 1.8341,              0.0046964,              0.0046964,              0.0046964
                    377,                0.59619,                0.43774,                 1.8297,                0.88717,                0.85203,                0.90184,                0.80813,                0.66905,                0.77055,                 1.8351,              0.0046823,              0.0046823,              0.0046823
                    378,                0.59365,                0.43461,                 1.8277,                0.87666,                0.85987,                0.90193,                0.80795,                 0.6692,                0.77162,                 1.8356,              0.0046681,              0.0046681,              0.0046681
                    379,                0.58397,                0.42729,                 1.8177,                0.87663,                0.85762,                0.90171,                0.80785,                0.66957,                0.76949,                 1.8357,               0.004654,               0.004654,               0.004654
                    380,                0.59794,                0.43665,                 1.8315,                0.87721,                0.85864,                0.90161,                0.80759,                0.66961,                0.76883,                 1.8361,              0.0046399,              0.0046399,              0.0046399
                    381,                0.59546,                0.43054,                 1.8228,                0.90428,                0.83511,                0.90144,                0.80712,                0.67022,                 0.7705,                 1.8368,              0.0046257,              0.0046257,              0.0046257
                    382,                0.59179,                0.42524,                 1.8155,                0.90291,                0.83578,                0.90111,                0.80749,                0.67001,                0.77171,                 1.8369,              0.0046116,              0.0046116,              0.0046116
                    383,                0.59045,                0.43049,                 1.8236,                0.90597,                0.83524,                0.90109,                0.80794,                0.66939,                0.77201,                 1.8364,              0.0045974,              0.0045974,              0.0045974
                    384,                0.58887,                0.43052,                 1.8156,                0.90566,                0.83424,                0.90135,                0.80874,                0.66988,                0.77236,                 1.8356,              0.0045833,              0.0045833,              0.0045833
                    385,                0.59803,                0.43398,                 1.8248,                0.90255,                 0.8349,                0.90136,                0.80829,                0.66959,                0.77113,                 1.8361,              0.0045691,              0.0045691,              0.0045691
                    386,                 0.6014,                0.43716,                 1.8209,                0.90639,                0.83311,                0.90113,                0.80854,                 0.6696,                0.77427,                 1.8357,               0.004555,               0.004555,               0.004555
                    387,                0.58713,                0.42444,                  1.821,                0.90998,                0.83245,                 0.9014,                 0.8089,                0.66888,                0.77155,                 1.8359,              0.0045409,              0.0045409,              0.0045409
                    388,                0.58603,                0.42882,                 1.8148,                0.90679,                 0.8337,                0.90138,                0.80919,                0.66936,                0.77367,                 1.8359,              0.0045267,              0.0045267,              0.0045267
                    389,                0.58293,                0.42595,                 1.8225,                0.89302,                 0.8446,                0.90076,                0.80903,                0.66953,                0.77494,                 1.8367,              0.0045126,              0.0045126,              0.0045126
                    390,                0.58715,                0.42651,                 1.8227,                0.89473,                0.84395,                 0.9008,                0.80836,                 0.6707,                0.77374,                 1.8373,              0.0044984,              0.0044984,              0.0044984
                    391,                0.58524,                0.42604,                 1.8194,                0.89127,                0.84626,                0.90064,                  0.808,                0.67031,                0.77292,                 1.8368,              0.0044843,              0.0044843,              0.0044843
                    392,                0.58272,                0.42266,                 1.8179,                0.89768,                0.84409,                0.90092,                0.80866,                0.67041,                0.77434,                 1.8367,              0.0044701,              0.0044701,              0.0044701
                    393,                0.58053,                0.42133,                 1.8135,                0.90013,                0.84244,                0.90053,                0.80822,                0.67088,                0.77544,                 1.8364,               0.004456,               0.004456,               0.004456
                    394,                0.58619,                0.42295,                 1.8198,                0.89346,                0.84578,                0.90073,                0.80788,                0.67147,                0.77758,                 1.8366,              0.0044419,              0.0044419,              0.0044419
                    395,                0.59017,                0.43145,                 1.8209,                0.89733,                0.84281,                0.90076,                0.80781,                0.67156,                0.77843,                 1.8368,              0.0044277,              0.0044277,              0.0044277
                    396,                0.58337,                0.42417,                 1.8132,                0.89927,                0.84169,                0.90017,                0.80766,                 0.6716,                0.77956,                 1.8365,              0.0044136,              0.0044136,              0.0044136
                    397,                0.58209,                0.42379,                 1.8153,                 0.8997,                0.84104,                0.90006,                0.80768,                  0.672,                0.77776,                  1.836,              0.0043994,              0.0043994,              0.0043994
                    398,                0.58223,                0.42374,                   1.82,                0.90064,                0.84098,                0.89978,                0.80665,                0.67298,                0.77361,                 1.8367,              0.0043853,              0.0043853,              0.0043853
                    399,                0.58484,                0.42186,                  1.813,                0.90098,                0.84118,                0.89982,                0.80744,                0.67317,                0.77389,                 1.8367,              0.0043711,              0.0043711,              0.0043711
                    400,                0.57939,                 0.4213,                  1.819,                0.90204,                0.84036,                0.89938,                0.80639,                0.67361,                0.76976,                 1.8371,               0.004357,               0.004357,               0.004357
                    401,                0.58199,                0.42113,                 1.8155,                0.90165,                0.84243,                0.89959,                0.80688,                0.67403,                0.77041,                 1.8379,              0.0043429,              0.0043429,              0.0043429
                    402,                0.57837,                0.41758,                 1.8202,                0.90081,                0.84258,                0.89933,                0.80655,                0.67411,                0.76971,                 1.8379,              0.0043287,              0.0043287,              0.0043287
                    403,                0.58067,                0.41972,                 1.8205,                0.90175,                0.84215,                0.89871,                0.80609,                0.67415,                0.76909,                 1.8379,              0.0043146,              0.0043146,              0.0043146
                    404,                0.58654,                0.42682,                  1.813,                 0.9031,                 0.8411,                0.89877,                0.80628,                0.67329,                0.77004,                 1.8377,              0.0043004,              0.0043004,              0.0043004
                    405,                0.58486,                0.42505,                 1.8076,                0.90299,                0.84159,                 0.8988,                0.80584,                 0.6732,                0.76945,                 1.8376,              0.0042863,              0.0042863,              0.0042863
                    406,                0.57681,                0.42207,                 1.8132,                0.90238,                0.84081,                 0.8979,                0.80554,                0.67285,                0.76675,                 1.8376,              0.0042721,              0.0042721,              0.0042721
                    407,                0.57525,                0.41995,                 1.8108,                0.90231,                0.84107,                 0.8979,                0.80619,                0.67239,                0.76449,                  1.837,               0.004258,               0.004258,               0.004258
                    408,                0.57238,                0.41404,                 1.8091,                0.90176,                0.84208,                0.89859,                0.80666,                0.67223,                0.76397,                 1.8372,              0.0042439,              0.0042439,              0.0042439
                    409,                0.57658,                0.42196,                 1.8113,                 0.8996,                0.84233,                0.89876,                0.80663,                0.67095,                0.76162,                 1.8363,              0.0042297,              0.0042297,              0.0042297
                    410,                0.58297,                0.42606,                  1.823,                0.89949,                0.84226,                0.89856,                 0.8064,                0.67112,                0.76158,                 1.8359,              0.0042156,              0.0042156,              0.0042156
                    411,                 0.5781,                 0.4164,                  1.813,                0.90116,                0.84159,                0.89826,                0.80564,                0.67067,                0.75903,                 1.8368,              0.0042014,              0.0042014,              0.0042014
                    412,                0.57953,                0.42424,                 1.8192,                0.90232,                0.84072,                0.89921,                 0.8055,                0.67145,                 0.7583,                 1.8375,              0.0041873,              0.0041873,              0.0041873
                    413,                0.58176,                0.41779,                 1.8201,                0.90074,                   0.84,                0.89936,                0.80627,                0.67072,                0.75754,                 1.8383,              0.0041731,              0.0041731,              0.0041731
                    414,                0.57852,                0.42043,                 1.8121,                 0.8989,                0.84019,                0.89762,                0.80498,                0.67135,                 0.7568,                 1.8391,               0.004159,               0.004159,               0.004159
                    415,                0.57187,                0.41273,                 1.8084,                0.89856,                0.84012,                0.89868,                0.80552,                0.67104,                0.75731,                 1.8387,              0.0041449,              0.0041449,              0.0041449
                    416,                0.58225,                0.42575,                 1.8135,                0.89867,                0.83967,                0.89699,                0.80504,                 0.6712,                0.75897,                 1.8387,              0.0041307,              0.0041307,              0.0041307
                    417,                 0.5671,                0.41137,                 1.8115,                0.89536,                0.84303,                0.89661,                0.80496,                0.67034,                0.75935,                 1.8382,              0.0041166,              0.0041166,              0.0041166
                    418,                 0.5787,                0.42045,                 1.8149,                0.89633,                0.84189,                0.89656,                0.80468,                0.66978,                0.76108,                 1.8379,              0.0041024,              0.0041024,              0.0041024
                    419,                0.57602,                0.41881,                 1.8175,                0.89673,                0.84206,                0.89645,                0.80485,                0.66971,                0.75773,                 1.8373,              0.0040883,              0.0040883,              0.0040883
                    420,                0.57772,                0.41479,                 1.8063,                0.90022,                0.83983,                 0.8964,                0.80474,                0.67054,                 0.7612,                 1.8376,              0.0040741,              0.0040741,              0.0040741
                    421,                0.57176,                 0.4119,                 1.8056,                 0.9003,                0.83997,                0.89669,                0.80478,                0.67067,                0.76394,                 1.8377,                0.00406,                0.00406,                0.00406
                    422,                0.57238,                0.41236,                 1.8128,                0.90053,                0.83968,                0.89731,                  0.805,                0.67041,                 0.7672,                 1.8378,              0.0040459,              0.0040459,              0.0040459
                    423,                0.56374,                0.40993,                 1.8093,                 0.9014,                0.83928,                0.89709,                0.80474,                0.67048,                  0.767,                 1.8384,              0.0040317,              0.0040317,              0.0040317
                    424,                0.56264,                0.40854,                 1.8042,                0.90231,                0.83863,                0.89574,                0.80382,                0.66997,                0.76958,                  1.839,              0.0040176,              0.0040176,              0.0040176
                    425,                0.56879,                0.41271,                 1.8119,                0.90253,                 0.8388,                0.89583,                0.80445,                0.67056,                0.77287,                  1.841,              0.0040034,              0.0040034,              0.0040034
                    426,                0.57441,                0.41607,                 1.8101,                0.90342,                0.83859,                0.89582,                0.80357,                0.67068,                0.77295,                 1.8416,              0.0039893,              0.0039893,              0.0039893
                    427,                0.57748,                0.41172,                  1.806,                0.90414,                0.83766,                0.89549,                0.80382,                0.67036,                0.77446,                 1.8422,              0.0039751,              0.0039751,              0.0039751
                    428,                0.57668,                0.41788,                  1.814,                0.90474,                0.83552,                0.89554,                0.80439,                 0.6702,                0.77607,                 1.8415,               0.003961,               0.003961,               0.003961
                    429,                0.56562,                0.40777,                 1.8083,                0.90459,                0.83481,                0.89673,                0.80522,                0.66907,                 0.7768,                 1.8394,              0.0039469,              0.0039469,              0.0039469
                    430,                0.57468,                0.41415,                 1.8059,                0.90233,                0.83522,                0.89664,                0.80507,                0.66877,                0.78018,                 1.8392,              0.0039327,              0.0039327,              0.0039327
                    431,                 0.5585,                0.40292,                 1.8104,                0.90094,                0.83384,                0.89649,                0.80556,                0.66886,                0.78048,                 1.8403,              0.0039186,              0.0039186,              0.0039186
                    432,                0.56851,                 0.4118,                 1.8033,                0.90097,                0.83507,                0.89674,                 0.8055,                0.66875,                0.78027,                 1.8405,              0.0039044,              0.0039044,              0.0039044
                    433,                0.56345,                0.41079,                 1.8047,                0.90071,                0.83494,                0.89687,                0.80463,                0.66865,                0.78197,                 1.8402,              0.0038903,              0.0038903,              0.0038903
                    434,                0.56661,                0.40913,                 1.8109,                0.90052,                 0.8345,                0.89654,                0.80479,                0.66916,                0.78023,                 1.8402,              0.0038761,              0.0038761,              0.0038761
                    435,                0.57781,                0.41855,                 1.8134,                0.89018,                0.84475,                0.89663,                0.80484,                0.67004,                0.77718,                 1.8421,               0.003862,               0.003862,               0.003862
                    436,                 0.5601,                0.40188,                 1.8034,                0.88933,                0.84733,                0.89658,                0.80445,                0.67035,                0.77583,                 1.8422,              0.0038479,              0.0038479,              0.0038479
                    437,                0.56252,                  0.405,                 1.8018,                0.89012,                0.84731,                0.89622,                0.80413,                0.67109,                0.77577,                 1.8429,              0.0038337,              0.0038337,              0.0038337
                    438,                0.56614,                0.40598,                 1.7998,                0.89088,                 0.8469,                0.89525,                0.80347,                   0.67,                0.77641,                 1.8413,              0.0038196,              0.0038196,              0.0038196
                    439,                0.56724,                0.40534,                 1.8015,                0.88978,                0.84674,                0.89507,                0.80331,                0.67025,                0.77698,                 1.8414,              0.0038054,              0.0038054,              0.0038054
                    440,                0.57268,                0.41219,                 1.8046,                0.89066,                0.84669,                0.89535,                0.80415,                0.66996,                0.77894,                  1.842,              0.0037913,              0.0037913,              0.0037913
                    441,                 0.5613,                0.40377,                 1.7956,                 0.8906,                0.84696,                0.89535,                 0.8033,                0.66978,                0.77825,                 1.8421,              0.0037771,              0.0037771,              0.0037771
                    442,                0.56463,                0.40571,                 1.8028,                0.89023,                0.84669,                0.89514,                0.80279,                0.66985,                0.77681,                 1.8426,               0.003763,               0.003763,               0.003763
                    443,                0.56111,                0.40326,                 1.8031,                0.90445,                0.83462,                0.89485,                0.80321,                0.66998,                0.77515,                 1.8433,              0.0037489,              0.0037489,              0.0037489
                    444,                0.56665,                0.40602,                 1.8014,                0.90432,                0.83501,                0.89476,                0.80357,                0.66954,                0.77739,                 1.8432,              0.0037347,              0.0037347,              0.0037347
                    445,                0.55947,                0.40213,                 1.8027,                0.90439,                0.83521,                0.89467,                 0.8031,                0.67202,                0.77293,                 1.8477,              0.0037206,              0.0037206,              0.0037206
                    446,                0.56372,                0.40753,                 1.8054,                0.89284,                0.84253,                0.89404,                0.80256,                 0.6729,                0.77395,                 1.8493,              0.0037064,              0.0037064,              0.0037064
                    447,                0.56365,                0.40534,                  1.806,                0.89009,                0.84708,                 0.8943,                0.80283,                0.67332,                0.77258,                 1.8498,              0.0036923,              0.0036923,              0.0036923
                    448,                0.55747,                0.39914,                 1.8001,                0.88831,                 0.8472,                0.89421,                0.80297,                0.67407,                0.77344,                   1.85,              0.0036781,              0.0036781,              0.0036781
                    449,                0.54887,                0.39576,                 1.7963,                0.90195,                0.83332,                0.89429,                0.80233,                0.67249,                0.77282,                 1.8494,               0.003664,               0.003664,               0.003664
                    450,                0.56338,                0.40304,                 1.7967,                0.90028,                0.83393,                0.89399,                0.80254,                0.67203,                0.77118,                 1.8496,              0.0036499,              0.0036499,              0.0036499
                    451,                0.55647,                0.40109,                 1.8015,                0.90619,                0.83159,                0.89462,                0.80274,                0.67115,                0.77242,                 1.8492,              0.0036357,              0.0036357,              0.0036357
                    452,                0.55687,                0.40124,                 1.8013,                0.90063,                0.83456,                0.89456,                0.80229,                0.67014,                0.77103,                 1.8484,              0.0036216,              0.0036216,              0.0036216
                    453,                 0.5679,                0.40436,                 1.8023,                0.90132,                0.83473,                0.89418,                0.80197,                0.67098,                  0.769,                 1.8501,              0.0036074,              0.0036074,              0.0036074
                    454,                0.55925,                0.40033,                 1.7976,                0.89881,                0.84078,                0.89485,                0.80249,                0.67068,                0.76581,                 1.8499,              0.0035933,              0.0035933,              0.0035933
                    455,                0.55653,                0.40037,                 1.7987,                 0.9006,                0.83917,                 0.8948,                0.80164,                0.66986,                 0.7652,                  1.849,              0.0035791,              0.0035791,              0.0035791
                    456,                 0.5592,                0.40125,                 1.8013,                0.90301,                0.83888,                0.89481,                0.80187,                0.66974,                0.76388,                 1.8488,               0.003565,               0.003565,               0.003565
                    457,                0.55839,                0.40372,                 1.7997,                0.90039,                0.83963,                0.89455,                0.80232,                0.66998,                0.76488,                 1.8485,              0.0035509,              0.0035509,              0.0035509
                    458,                0.56233,                0.40018,                 1.7973,                 0.9024,                0.83914,                0.89453,                  0.802,                0.67035,                0.76888,                 1.8488,              0.0035367,              0.0035367,              0.0035367
                    459,                0.55686,                0.40079,                 1.7946,                0.90167,                0.83904,                0.89409,                0.80179,                0.67028,                0.76977,                 1.8489,              0.0035226,              0.0035226,              0.0035226
                    460,                0.56301,                0.40496,                 1.7981,                 0.9006,                0.83755,                0.89424,                0.80178,                0.66991,                0.77214,                 1.8476,              0.0035084,              0.0035084,              0.0035084
                    461,                0.56238,                0.40361,                 1.7995,                0.90057,                0.83766,                0.89417,                0.80167,                0.66975,                0.76971,                  1.847,              0.0034943,              0.0034943,              0.0034943
                    462,                0.54647,                0.39347,                 1.8006,                 0.9016,                0.83701,                0.89465,                0.80159,                0.67043,                0.76832,                 1.8474,              0.0034801,              0.0034801,              0.0034801
                    463,                0.55353,                0.39687,                 1.7929,                0.90252,                0.83614,                0.89439,                0.80165,                0.67031,                 0.7676,                 1.8463,               0.003466,               0.003466,               0.003466
                    464,                 0.5551,                0.40086,                 1.7959,                0.90331,                0.83568,                0.89414,                0.80184,                0.67046,                0.76834,                 1.8458,              0.0034519,              0.0034519,              0.0034519
                    465,                0.55022,                0.39615,                 1.7952,                0.90164,                 0.8361,                 0.8938,                0.80149,                 0.6702,                 0.7697,                 1.8456,              0.0034377,              0.0034377,              0.0034377
                    466,                0.55045,                0.39245,                 1.7932,                0.90276,                0.83536,                0.89355,                0.80081,                0.67028,                0.77087,                 1.8455,              0.0034236,              0.0034236,              0.0034236
                    467,                0.55119,                0.39694,                  1.792,                0.90127,                0.83417,                0.89352,                0.80076,                 0.6713,                0.77292,                 1.8466,              0.0034094,              0.0034094,              0.0034094
                    468,                0.56047,                0.39929,                 1.7956,                 0.9025,                 0.8321,                0.89255,                0.80029,                0.67106,                0.77336,                 1.8462,              0.0033953,              0.0033953,              0.0033953
                    469,                0.56019,                0.40058,                 1.7956,                0.90244,                0.83148,                0.89224,                0.80028,                0.67129,                 0.7714,                 1.8462,              0.0033811,              0.0033811,              0.0033811
                    470,                0.54392,                0.38426,                 1.7937,                0.90233,                0.83146,                 0.8924,                 0.8003,                0.67172,                0.77132,                 1.8472,               0.003367,               0.003367,               0.003367
                    471,                0.55546,                0.39778,                 1.7942,                0.90268,                0.83141,                0.89235,                0.80042,                 0.6717,                0.76898,                  1.847,              0.0033529,              0.0033529,              0.0033529
                    472,                 0.5603,                0.39973,                 1.7948,                0.90281,                0.83136,                0.89255,                0.80045,                0.67066,                0.77141,                 1.8462,              0.0033387,              0.0033387,              0.0033387
                    473,                0.55529,                0.39558,                  1.789,                0.90418,                0.83018,                0.89232,                0.79985,                0.67144,                0.76946,                 1.8463,              0.0033246,              0.0033246,              0.0033246
                    474,                0.54877,                0.39409,                  1.793,                0.89286,                 0.8393,                0.89224,                0.79998,                  0.671,                0.77026,                 1.8458,              0.0033104,              0.0033104,              0.0033104
                    475,                0.55354,                0.39731,                 1.7974,                0.89258,                0.83915,                0.89193,                0.79989,                0.67092,                0.77115,                  1.846,              0.0032963,              0.0032963,              0.0032963
                    476,                0.54548,                0.38979,                 1.7904,                0.89049,                0.83998,                0.89191,                0.79963,                0.67071,                0.77216,                 1.8457,              0.0032821,              0.0032821,              0.0032821
                    477,                0.54936,                0.39225,                 1.7867,                0.89034,                0.83953,                0.89184,                0.80043,                0.67092,                0.76982,                 1.8462,               0.003268,               0.003268,               0.003268
                    478,                0.54661,                0.39374,                 1.7935,                0.91156,                0.82421,                0.89178,                0.80024,                  0.671,                0.76791,                 1.8464,              0.0032539,              0.0032539,              0.0032539
                    479,                0.54014,                0.38389,                 1.7883,                0.91128,                0.82363,                0.89153,                0.80035,                 0.6716,                0.77158,                 1.8459,              0.0032397,              0.0032397,              0.0032397
                    480,                0.54963,                0.38968,                 1.7933,                0.89096,                0.83866,                0.89066,                0.79983,                0.67128,                 0.7717,                 1.8455,              0.0032256,              0.0032256,              0.0032256
                    481,                0.54752,                 0.3884,                 1.7876,                 0.8921,                0.83854,                0.89063,                0.80012,                0.67111,                0.77475,                 1.8452,              0.0032114,              0.0032114,              0.0032114
                    482,                0.54246,                0.38695,                 1.7911,                0.89268,                0.83872,                0.89065,                0.79979,                0.67081,                0.77589,                 1.8439,              0.0031973,              0.0031973,              0.0031973
                    483,                 0.5422,                0.39045,                 1.7936,                 0.8926,                0.83867,                0.89053,                0.79968,                0.67108,                0.77988,                 1.8449,              0.0031831,              0.0031831,              0.0031831
                    484,                 0.5333,                0.38138,                 1.7885,                0.89303,                 0.8385,                0.89035,                0.79976,                0.67077,                0.77774,                 1.8452,               0.003169,               0.003169,               0.003169
                    485,                0.53743,                0.38384,                  1.782,                0.89394,                  0.838,                0.89053,                    0.8,                 0.6703,                 0.7823,                 1.8444,              0.0031549,              0.0031549,              0.0031549
                    486,                0.53681,                0.38396,                 1.7814,                0.89427,                0.83827,                0.89027,                 0.8003,                0.67096,                0.78241,                 1.8447,              0.0031407,              0.0031407,              0.0031407
