                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.99266,                0.54594,                 1.5024,                0.98099,                0.96934,                0.99167,                0.83351,                0.72528,                0.56812,                 1.2209,               0.007525,               0.007525,               0.007525
                    127,                0.99106,                0.54699,                 1.5011,                0.97976,                0.97077,                0.99165,                0.83328,                0.72587,                0.55836,                 1.2215,              0.0075052,              0.0075052,              0.0075052
                    128,                0.99035,                0.54554,                 1.5002,                 0.9813,                0.96953,                 0.9917,                0.83343,                0.72667,                0.54522,                 1.2227,              0.0074854,              0.0074854,              0.0074854
                    129,                0.99015,                0.54542,                 1.5039,                0.98054,                0.97044,                0.99174,                  0.833,                0.72659,                0.56254,                 1.2237,              0.0074656,              0.0074656,              0.0074656
                    130,                0.99201,                0.54622,                 1.5014,                0.98128,                0.97003,                0.99179,                0.83345,                0.72567,                0.55041,                  1.223,              0.0074458,              0.0074458,              0.0074458
                    131,                0.99071,                0.54574,                 1.5019,                0.98095,                0.97051,                0.99178,                0.83355,                0.72542,                0.55586,                 1.2225,               0.007426,               0.007426,               0.007426
                    132,                0.99007,                0.54405,                 1.4965,                0.98036,                0.97069,                0.99169,                0.83359,                0.72501,                0.55853,                  1.221,              0.0074062,              0.0074062,              0.0074062
                    133,                0.98999,                0.54434,                 1.5001,                0.98032,                 0.9705,                0.99175,                0.83367,                0.72508,                0.55624,                 1.2207,              0.0073864,              0.0073864,              0.0073864
                    134,                0.98962,                0.54395,                 1.5002,                0.97916,                  0.972,                 0.9918,                0.83396,                 0.7248,                0.53207,                 1.2206,              0.0073666,              0.0073666,              0.0073666
                    135,                 0.9873,                0.54312,                  1.501,                0.98018,                0.97071,                0.99182,                0.83357,                0.72537,                0.52405,                 1.2212,              0.0073468,              0.0073468,              0.0073468
                    136,                0.98853,                0.54352,                 1.5018,                0.98088,                0.97076,                0.99187,                0.83383,                0.72588,                0.53337,                 1.2222,               0.007327,               0.007327,               0.007327
                    137,                0.98758,                0.54396,                 1.4984,                0.98138,                0.97008,                0.99173,                0.83337,                0.72583,                0.55378,                 1.2215,              0.0073072,              0.0073072,              0.0073072
                    138,                0.98935,                0.54349,                  1.501,                0.98063,                 0.9705,                0.99175,                0.83303,                0.72561,                0.54537,                 1.2212,              0.0072874,              0.0072874,              0.0072874
                    139,                0.98704,                0.54247,                 1.4946,                 0.9801,                0.97061,                0.99171,                0.83288,                0.72535,                0.53736,                 1.2204,              0.0072676,              0.0072676,              0.0072676
                    140,                0.98904,                0.54311,                 1.4983,                0.98112,                0.96979,                0.99175,                 0.8335,                0.72472,                0.51309,                 1.2203,              0.0072478,              0.0072478,              0.0072478
                    141,                0.98735,                0.54117,                 1.4992,                0.98086,                0.96998,                0.99179,                0.83387,                0.72441,                0.50544,                 1.2202,               0.007228,               0.007228,               0.007228
                    142,                0.98588,                0.54134,                 1.4968,                 0.9805,                0.97073,                0.99173,                0.83391,                0.72405,                0.50834,                 1.2202,              0.0072082,              0.0072082,              0.0072082
                    143,                0.98739,                0.54142,                 1.4968,                0.98108,                0.97087,                0.99177,                 0.8342,                0.72426,                0.50725,                 1.2198,              0.0071884,              0.0071884,              0.0071884
                    144,                0.98635,                0.54025,                 1.4985,                0.98117,                0.97059,                0.99178,                0.83423,                0.72402,                0.50487,                 1.2196,              0.0071686,              0.0071686,              0.0071686
                    145,                0.98635,                0.53952,                 1.4958,                0.98099,                0.97047,                0.99181,                0.83432,                0.72385,                0.50553,                 1.2192,              0.0071488,              0.0071488,              0.0071488
                    146,                0.98593,                0.54005,                 1.4979,                0.98125,                 0.9702,                 0.9919,                0.83416,                0.72368,                0.52809,                 1.2193,               0.007129,               0.007129,               0.007129
                    147,                0.98542,                0.53944,                  1.495,                0.98133,                0.96975,                0.99175,                0.83381,                0.72436,                0.53557,                 1.2201,              0.0071092,              0.0071092,              0.0071092
                    148,                0.98429,                0.53873,                 1.4974,                0.98092,                0.97055,                0.99186,                0.83452,                0.72391,                0.53646,                 1.2198,              0.0070894,              0.0070894,              0.0070894
                    149,                 0.9862,                0.53959,                 1.4971,                0.98135,                0.97058,                0.99184,                0.83468,                0.72386,                0.50487,                 1.2199,              0.0070696,              0.0070696,              0.0070696
                    150,                0.98638,                 0.5404,                 1.4958,                0.98109,                0.97068,                0.99185,                0.83462,                0.72377,                0.51899,                 1.2192,              0.0070498,              0.0070498,              0.0070498
                    151,                0.98646,                0.53868,                 1.4979,                0.98119,                0.97067,                0.99183,                0.83473,                0.72365,                0.48556,                 1.2187,                0.00703,                0.00703,                0.00703
                    152,                0.98373,                0.53779,                 1.4944,                0.98126,                0.97078,                0.99184,                0.83494,                0.72358,                0.48093,                 1.2185,              0.0070102,              0.0070102,              0.0070102
