                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.50117,                0.32171,                0.84916,                0.95157,                0.91252,                0.95896,                0.86782,                0.50093,                0.38117,                0.84489,               0.007987,               0.007987,               0.007987
                     63,                 0.4972,                0.31906,                0.85104,                0.95173,                0.91356,                0.95881,                0.86789,                0.50108,                0.38174,                0.84507,               0.007954,               0.007954,               0.007954
                     64,                0.50334,                0.32389,                0.85174,                0.95197,                0.91064,                0.95883,                0.86772,                0.50084,                0.38227,                0.84502,               0.007921,               0.007921,               0.007921
                     65,                0.49921,                0.32248,                0.84916,                0.95356,                0.91118,                0.95867,                0.86752,                0.50007,                 0.3836,                0.84487,               0.007888,               0.007888,               0.007888
                     66,                0.49878,                0.31955,                0.84958,                0.95446,                0.91111,                0.95855,                0.86671,                0.49879,                0.38296,                0.84458,               0.007855,               0.007855,               0.007855
                     67,                0.49617,                0.31777,                0.84855,                0.96008,                0.90586,                0.95877,                0.86843,                0.49886,                0.38238,                 0.8447,               0.007822,               0.007822,               0.007822
                     68,                0.49731,                0.32007,                0.85006,                0.95944,                0.90733,                0.95865,                0.86789,                0.49851,                0.38175,                0.84475,               0.007789,               0.007789,               0.007789
                     69,                0.49703,                 0.3217,                0.84939,                0.96203,                0.90658,                0.95848,                0.86827,                0.49844,                0.38001,                0.84484,               0.007756,               0.007756,               0.007756
                     70,                0.50213,                0.32108,                 0.8491,                0.96105,                0.90409,                0.95863,                 0.8689,                0.49864,                0.37973,                0.84522,               0.007723,               0.007723,               0.007723
                     71,                0.49967,                0.32001,                 0.8496,                0.96056,                 0.9039,                0.95808,                0.86918,                0.49879,                0.37929,                0.84557,                0.00769,                0.00769,                0.00769
                     72,                0.50083,                0.31973,                0.84858,                0.96079,                0.90427,                0.95819,                0.86895,                0.49845,                0.37842,                0.84575,               0.007657,               0.007657,               0.007657
                     73,                0.49256,                0.31748,                0.84983,                0.95523,                0.91038,                0.95832,                0.86956,                0.49832,                0.37715,                0.84564,               0.007624,               0.007624,               0.007624
                     74,                0.49569,                0.31781,                0.85067,                0.95802,                0.90994,                0.95798,                0.86832,                 0.4985,                0.37627,                0.84558,               0.007591,               0.007591,               0.007591
                     75,                0.49461,                0.31733,                 0.8491,                0.95621,                0.90733,                0.95826,                0.86889,                0.49817,                0.37687,                0.84538,               0.007558,               0.007558,               0.007558
                     76,                 0.5014,                0.32008,                0.84929,                0.95261,                0.90848,                0.95828,                 0.8685,                0.49715,                0.37669,                0.84485,               0.007525,               0.007525,               0.007525
                     77,                0.49986,                 0.3178,                0.84869,                 0.9645,                0.90354,                0.95829,                0.86819,                0.49653,                0.37609,                0.84486,               0.007492,               0.007492,               0.007492
                     78,                0.49537,                0.31635,                0.84691,                0.95146,                0.91392,                0.95846,                0.86835,                0.49598,                0.37528,                0.84479,               0.007459,               0.007459,               0.007459
                     79,                0.48769,                0.31103,                0.84561,                0.95359,                0.91401,                0.95872,                0.86874,                0.49644,                0.37667,                0.84499,               0.007426,               0.007426,               0.007426
                     80,                 0.4929,                0.31396,                0.84727,                0.95432,                0.91218,                0.95886,                0.86882,                0.49614,                0.37662,                0.84495,               0.007393,               0.007393,               0.007393
                     81,                0.49176,                 0.3118,                0.84634,                0.96198,                0.90646,                0.95911,                0.86942,                0.49584,                0.37587,                0.84519,                0.00736,                0.00736,                0.00736
                     82,                0.49184,                 0.3133,                 0.8479,                0.96438,                0.90586,                0.95913,                0.86939,                0.49533,                0.37609,                0.84521,               0.007327,               0.007327,               0.007327
                     83,                0.49062,                0.31226,                0.84776,                0.96343,                 0.9061,                0.95917,                0.86979,                0.49524,                0.37633,                0.84538,               0.007294,               0.007294,               0.007294
                     84,                0.49216,                0.31451,                0.84782,                0.96373,                 0.9061,                0.95936,                0.86927,                0.49469,                 0.3762,                0.84558,               0.007261,               0.007261,               0.007261
                     85,                0.48794,                0.31136,                0.84498,                0.95969,                0.91185,                0.95952,                0.86985,                0.49428,                0.37485,                0.84535,               0.007228,               0.007228,               0.007228
                     86,                0.49266,                0.31611,                0.84878,                0.96013,                0.91324,                0.95966,                0.86986,                0.49311,                0.37368,                0.84513,               0.007195,               0.007195,               0.007195
                     87,                0.49042,                  0.313,                0.84722,                0.96014,                0.91343,                0.95984,                0.87009,                0.49295,                0.37339,                0.84491,               0.007162,               0.007162,               0.007162
                     88,                0.49025,                0.31301,                0.84637,                0.96045,                0.91436,                0.95983,                0.86971,                0.49294,                0.37279,                0.84481,               0.007129,               0.007129,               0.007129
                     89,                0.48784,                0.31119,                0.84609,                0.96051,                0.91347,                0.96002,                0.87034,                0.49264,                0.37263,                0.84477,               0.007096,               0.007096,               0.007096
                     90,                0.48678,                 0.3113,                0.84511,                0.96022,                0.91339,                0.95999,                0.87021,                0.49255,                0.37247,                0.84478,               0.007063,               0.007063,               0.007063
                     91,                0.49199,                0.31341,                0.84524,                0.96045,                0.91284,                0.95957,                0.87114,                0.49287,                0.37211,                0.84503,                0.00703,                0.00703,                0.00703
